dia	mes	ano	vazao
31	12	2020	211.724
30	12	2020	240.314
29	12	2020	260.038
28	12	2020	280.278
27	12	2020	243.565
26	12	2020	202.467
25	12	2020	184.221
24	12	2020	166.846
23	12	2020	119.302
22	12	2020	97.2925
21	12	2020	70.6672
20	12	2020	79.6255
19	12	2020	94.2086
18	12	2020	104.708
17	12	2020	89.1933
16	12	2020	76.8744
15	12	2020	75.0707
14	12	2020	61.5056
13	12	2020	51.5962
12	12	2020	48.7439
11	12	2020	54.5406
10	12	2020	66.4136
9	12	2020	65.5808
8	12	2020	59.1313
7	12	2020	41.3695
6	12	2020	43.313
5	12	2020	48.7439
4	12	2020	53.7958
3	12	2020	55.2911
2	12	2020	61.5056
1	12	2020	68.0971
30	11	2020	63.1179
29	11	2020	60.7083
28	11	2020	54.5406
27	11	2020	53.0568
26	11	2020	58.3516
25	11	2020	65.5808
24	11	2020	77.7854
23	11	2020	75.0707
22	11	2020	85.2924
21	11	2020	88.2088
20	11	2020	103.629
19	11	2020	88.2088
18	11	2020	98.3329
17	11	2020	93.1931
16	11	2020	86.2584
15	11	2020	71.5359
14	11	2020	68.0971
13	11	2020	57.5777
12	11	2020	59.1313
11	11	2020	63.1179
10	11	2020	60.7083
9	11	2020	76.8744
8	11	2020	75.9696
7	11	2020	80.5547
6	11	2020	90.1839
5	11	2020	106.883
4	11	2020	151.768
3	11	2020	201.01
2	11	2020	248.469
1	11	2020	334.863
31	10	2020	84.3326
30	10	2020	81.49
29	10	2020	89.1933
28	10	2020	116.987
27	10	2020	120.47
26	10	2020	103.629
25	10	2020	53.0568
24	10	2020	56.8097
23	10	2020	56.0475
22	10	2020	38.8564
21	10	2020	37.6332
20	10	2020	37.6332
19	10	2020	36.4321
18	10	2020	38.8564
17	10	2020	34.1925
16	10	2020	39.4763
15	10	2020	38.8564
14	10	2020	29.7313
13	10	2020	30.5893
12	10	2020	28.4759
11	10	2020	24.9299
10	10	2020	20.6934
9	10	2020	17.5665
8	10	2020	20.3647
7	10	2020	21.3619
6	10	2020	23.0983
5	10	2020	25.3079
4	10	2020	24.1856
3	10	2020	27.2575
2	10	2020	26.0758
1	10	2020	29.3087
31	8	2020	39.4763
30	8	2020	43.972
29	8	2020	39.4763
28	8	2020	39.4763
27	8	2020	37.6332
26	8	2020	36.4321
25	8	2020	46.6648
24	8	2020	35.1372
23	8	2020	38.242
22	8	2020	40.7329
21	8	2020	42.6595
20	8	2020	42.0117
19	8	2020	48.7439
18	8	2020	50.1586
17	8	2020	45.3071
16	8	2020	50.1586
15	8	2020	48.7439
14	8	2020	50.1586
13	8	2020	50.1586
12	8	2020	48.7439
11	8	2020	50.8745
10	8	2020	48.7439
9	8	2020	50.8745
8	8	2020	50.8745
7	8	2020	54.5406
6	8	2020	46.6648
5	8	2020	59.9168
4	8	2020	55.2911
3	8	2020	45.9831
2	8	2020	59.9168
1	8	2020	56.8097
31	7	2020	60.7083
30	7	2020	53.7958
29	7	2020	54.5406
28	7	2020	59.1313
27	7	2020	59.9168
26	7	2020	57.5777
25	7	2020	55.2911
24	7	2020	61.5056
23	7	2020	59.1313
22	7	2020	55.2911
21	7	2020	56.8097
20	7	2020	53.0568
19	7	2020	49.4484
18	7	2020	53.0568
17	7	2020	54.5406
16	7	2020	59.1313
15	7	2020	59.1313
14	7	2020	56.0475
13	7	2020	57.5777
12	7	2020	59.1313
