dia	mes	ano	chuva
20	3	2020	0.0
19	3	2020	0.0
18	3	2020	1.4
17	3	2020	0.0
16	3	2020	0.0
15	3	2020	2.2
14	3	2020	0.0
13	3	2020	22.5
12	3	2020	0.7
11	3	2020	0.0
10	3	2020	0.0
9	3	2020	2.8
8	3	2020	3.9
7	3	2020	2.9
6	3	2020	56.3
5	3	2020	4.1
4	3	2020	0.5
3	3	2020	6.1
2	3	2020	111.4
1	3	2020	0.4
29	2	2020	14.1
28	2	2020	47.4
27	2	2020	1.2
26	2	2020	0.0
25	2	2020	0.0
24	2	2020	0.0
23	2	2020	97.5
22	2	2020	0.7
21	2	2020	0.0
20	2	2020	0.0
19	2	2020	0.0
18	2	2020	0.0
17	2	2020	0.7
16	2	2020	0.0
15	2	2020	0.0
14	2	2020	3.7
13	2	2020	0.0
12	2	2020	23.6
11	2	2020	0.0
10	2	2020	15.2
9	2	2020	0.5
8	2	2020	0.0
7	2	2020	0.0
6	2	2020	0.0
5	2	2020	0.0
4	2	2020	0.0
3	2	2020	0.0
2	2	2020	0.0
1	2	2020	0.0
31	1	2020	0.0
30	1	2020	0.0
29	1	2020	0.0
28	1	2020	0.0
27	1	2020	6.0
26	1	2020	38.5
25	1	2020	56.5
24	1	2020	20.2
23	1	2020	2.0
22	1	2020	8.0
21	1	2020	45.1
20	1	2020	0.0
19	1	2020	0.0
18	1	2020	31.2
17	1	2020	0.0
16	1	2020	0.0
15	1	2020	3.0
14	1	2020	0.0
13	1	2020	0.0
12	1	2020	0.0
11	1	2020	0.0
10	1	2020	0.0
9	1	2020	0.0
8	1	2020	0.0
7	1	2020	0.0
6	1	2020	0.0
5	1	2020	2.2
4	1	2020	12.3
3	1	2020	0.8
2	1	2020	0.0
1	1	2020	0.0
31	12	2019	0.0
30	12	2019	0.5
29	12	2019	2.1
28	12	2019	0.0
27	12	2019	0.0
26	12	2019	0.0
25	12	2019	2.6
24	12	2019	0.0
23	12	2019	0.0
22	12	2019	0.0
21	12	2019	0.0
20	12	2019	0.0
19	12	2019	0.0
18	12	2019	0.0
17	12	2019	0.0
16	12	2019	0.0
15	12	2019	0.0
14	12	2019	0.0
13	12	2019	0.0
12	12	2019	0.0
11	12	2019	0.0
10	12	2019	0.0
9	12	2019	5.7
8	12	2019	25.2
7	12	2019	56.1
6	12	2019	0.0
5	12	2019	0.0
4	12	2019	5.8
3	12	2019	41.0
2	12	2019	25.2
1	12	2019	28.5
30	11	2019	5.2
29	11	2019	36.5
28	11	2019	0.0
27	11	2019	0.0
26	11	2019	0.0
25	11	2019	1.9
24	11	2019	2.0
23	11	2019	0.0
22	11	2019	4.2
21	11	2019	3.5
20	11	2019	80.0
19	11	2019	0.4
18	11	2019	0.0
17	11	2019	0.5
16	11	2019	5.9
15	11	2019	6.3
14	11	2019	0.8
13	11	2019	0.0
12	11	2019	0.0
11	11	2019	0.0
10	11	2019	0.0
9	11	2019	0.0
8	11	2019	0.0
7	11	2019	0.0
6	11	2019	0.0
5	11	2019	0.0
4	11	2019	0.0
3	11	2019	0.8
2	11	2019	16.7
1	11	2019	0.0
31	10	2019	0.0
30	10	2019	0.0
29	10	2019	0.0
28	10	2019	0.0
27	10	2019	0.8
26	10	2019	0.0
25	10	2019	0.0
24	10	2019	4.4
23	10	2019	10.9
22	10	2019	5.6
21	10	2019	0.0
20	10	2019	0.3
19	10	2019	0.0
18	10	2019	0.0
17	10	2019	0.0
16	10	2019	0.0
15	10	2019	0.0
14	10	2019	0.0
13	10	2019	0.0
12	10	2019	0.0
11	10	2019	0.0
10	10	2019	0.0
9	10	2019	0.0
8	10	2019	0.0
7	10	2019	0.0
6	10	2019	0.0
5	10	2019	9.5
4	10	2019	0.0
3	10	2019	0.0
2	10	2019	0.0
1	10	2019	0.0
30	9	2019	0.0
29	9	2019	0.0
28	9	2019	1.1
27	9	2019	21.7
26	9	2019	0.0
25	9	2019	0.0
24	9	2019	0.0
23	9	2019	0.0
22	9	2019	0.0
21	9	2019	0.0
20	9	2019	0.0
19	9	2019	0.0
18	9	2019	0.0
17	9	2019	0.0
16	9	2019	0.0
15	9	2019	0.0
14	9	2019	0.0
13	9	2019	0.0
12	9	2019	0.0
11	9	2019	0.0
10	9	2019	0.0
9	9	2019	0.0
8	9	2019	0.0
7	9	2019	0.0
6	9	2019	0.0
5	9	2019	0.0
4	9	2019	0.0
3	9	2019	0.0
2	9	2019	0.0
1	9	2019	0.0
31	8	2019	0.0
30	8	2019	0.0
29	8	2019	0.0
28	8	2019	0.0
27	8	2019	0.0
26	8	2019	0.0
25	8	2019	7.3
24	8	2019	3.0
23	8	2019	0.0
22	8	2019	0.0
21	8	2019	0.0
20	8	2019	0.0
19	8	2019	0.0
18	8	2019	0.0
17	8	2019	0.0
16	8	2019	0.0
15	8	2019	0.0
14	8	2019	0.0
13	8	2019	0.0
12	8	2019	0.0
11	8	2019	0.0
10	8	2019	0.0
9	8	2019	0.0
8	8	2019	0.0
7	8	2019	0.0
6	8	2019	0.0
5	8	2019	0.0
4	8	2019	0.0
3	8	2019	0.0
2	8	2019	0.0
1	8	2019	0.0
31	7	2019	0.0
30	7	2019	0.0
29	7	2019	0.0
28	7	2019	0.0
27	7	2019	0.0
26	7	2019	0.0
25	7	2019	0.0
24	7	2019	0.5
23	7	2019	0.0
22	7	2019	0.9
21	7	2019	0.0
20	7	2019	0.0
19	7	2019	0.0
18	7	2019	0.0
17	7	2019	0.0
16	7	2019	0.0
15	7	2019	0.0
14	7	2019	0.0
13	7	2019	0.0
12	7	2019	0.0
11	7	2019	0.0
10	7	2019	0.0
9	7	2019	0.0
8	7	2019	0.0
7	7	2019	0.0
6	7	2019	0.0
5	7	2019	0.0
4	7	2019	0.0
3	7	2019	0.0
2	7	2019	0.0
1	7	2019	0.0
30	6	2019	0.0
29	6	2019	0.0
28	6	2019	0.0
27	6	2019	0.0
26	6	2019	0.0
25	6	2019	0.0
24	6	2019	0.8
23	6	2019	0.0
22	6	2019	0.0
21	6	2019	0.0
20	6	2019	0.0
19	6	2019	0.0
18	6	2019	0.0
17	6	2019	0.0
16	6	2019	0.0
15	6	2019	0.0
14	6	2019	2.5
13	6	2019	0.0
12	6	2019	0.5
11	6	2019	0.0
10	6	2019	0.0
9	6	2019	0.0
8	6	2019	0.0
7	6	2019	0.0
6	6	2019	0.0
5	6	2019	0.0
4	6	2019	0.0
3	6	2019	0.0
2	6	2019	0.0
1	6	2019	0.0
31	5	2019	0.0
30	5	2019	0.0
29	5	2019	0.0
28	5	2019	0.0
27	5	2019	0.0
26	5	2019	0.0
25	5	2019	0.0
24	5	2019	0.0
23	5	2019	0.0
22	5	2019	0.0
21	5	2019	0.0
20	5	2019	0.0
19	5	2019	4.2
18	5	2019	1.5
17	5	2019	0.0
16	5	2019	15.6
15	5	2019	0.5
14	5	2019	0.0
13	5	2019	0.0
12	5	2019	0.0
11	5	2019	0.0
10	5	2019	0.0
9	5	2019	13.8
8	5	2019	0.0
7	5	2019	0.0
6	5	2019	0.0
5	5	2019	0.0
4	5	2019	0.0
3	5	2019	0.0
2	5	2019	0.0
1	5	2019	0.0
30	4	2019	0.0
29	4	2019	0.0
28	4	2019	0.0
27	4	2019	0.0
26	4	2019	0.0
25	4	2019	14.3
24	4	2019	0.0
23	4	2019	0.0
22	4	2019	0.0
21	4	2019	0.0
20	4	2019	0.0
19	4	2019	0.0
18	4	2019	3.5
17	4	2019	1.8
16	4	2019	9.2
15	4	2019	0.0
14	4	2019	0.0
13	4	2019	0.0
12	4	2019	0.0
11	4	2019	2.0
10	4	2019	27.4
9	4	2019	0.0
8	4	2019	0.0
7	4	2019	0.0
6	4	2019	0.0
5	4	2019	0.0
4	4	2019	0.0
3	4	2019	0.0
2	4	2019	0.0
1	4	2019	2.6
31	3	2019	26.1
30	3	2019	0.0
29	3	2019	0.0
28	3	2019	0.0
27	3	2019	0.0
26	3	2019	0.0
25	3	2019	0.0
24	3	2019	0.0
23	3	2019	1.7
22	3	2019	0.0
21	3	2019	13.1
20	3	2019	4.8
19	3	2019	11.8
18	3	2019	0.0
17	3	2019	10.6
16	3	2019	16.5
15	3	2019	0.0
14	3	2019	0.0
13	3	2019	0.0
12	3	2019	0.0
11	3	2019	0.0
10	3	2019	0.0
9	3	2019	0.0
8	3	2019	0.0
7	3	2019	0.0
6	3	2019	4.8
5	3	2019	0.0
4	3	2019	0.0
3	3	2019	0.0
2	3	2019	0.0
1	3	2019	4.4
28	2	2019	0.0
27	2	2019	38.9
26	2	2019	0.0
25	2	2019	0.0
24	2	2019	0.0
23	2	2019	0.0
22	2	2019	0.0
21	2	2019	7.2
20	2	2019	0.0
19	2	2019	17.9
18	2	2019	0.0
17	2	2019	8.5
16	2	2019	0.0
15	2	2019	0.0
14	2	2019	3.5
13	2	2019	0.0
12	2	2019	0.0
11	2	2019	0.0
10	2	2019	0.0
9	2	2019	46.4
8	2	2019	27.0
7	2	2019	26.8
6	2	2019	12.8
5	2	2019	28.0
4	2	2019	0.0
3	2	2019	0.0
2	2	2019	0.0
1	2	2019	0.0
31	1	2019	0.0
30	1	2019	0.0
29	1	2019	0.0
28	1	2019	0.0
27	1	2019	0.0
26	1	2019	0.0
25	1	2019	0.0
24	1	2019	0.0
23	1	2019	0.0
22	1	2019	0.0
21	1	2019	0.0
20	1	2019	0.0
19	1	2019	0.0
18	1	2019	0.0
17	1	2019	0.0
16	1	2019	0.0
15	1	2019	0.0
14	1	2019	0.0
13	1	2019	0.0
12	1	2019	0.0
11	1	2019	0.0
10	1	2019	0.0
9	1	2019	0.0
8	1	2019	0.0
7	1	2019	0.0
6	1	2019	0.0
5	1	2019	0.0
4	1	2019	0.0
3	1	2019	0.0
2	1	2019	0.0
1	1	2019	33.0
31	12	2018	25.4
30	12	2018	39.3
29	12	2018	14.4
28	12	2018	10.7
27	12	2018	9.6
26	12	2018	0.7
25	12	2018	59.5
24	12	2018	0.0
23	12	2018	0.0
22	12	2018	0.0
21	12	2018	0.0
20	12	2018	0.0
19	12	2018	0.0
18	12	2018	0.0
17	12	2018	0.0
16	12	2018	0.0
15	12	2018	0.0
14	12	2018	0.0
13	12	2018	0.0
12	12	2018	2.3
11	12	2018	1.8
10	12	2018	0.0
9	12	2018	0.7
8	12	2018	22.5
7	12	2018	0.0
6	12	2018	0.0
5	12	2018	0.0
4	12	2018	22.8
3	12	2018	30.0
2	12	2018	2.8
1	12	2018	0.0
31	10	2018	0.0
30	10	2018	1.1
29	10	2018	0.0
28	10	2018	6.1
27	10	2018	10.2
26	10	2018	20.8
25	10	2018	0.0
24	10	2018	0.0
23	10	2018	0.0
22	10	2018	0.0
21	10	2018	0.0
20	10	2018	1.8
19	10	2018	6.0
18	10	2018	0.0
17	10	2018	0.4
16	10	2018	10.3
15	10	2018	3.5
14	10	2018	0.0
13	10	2018	0.0
12	10	2018	0.0
11	10	2018	0.0
10	10	2018	0.0
9	10	2018	0.0
8	10	2018	3.7
7	10	2018	0.2
6	10	2018	0.0
5	10	2018	0.0
4	10	2018	0.0
3	10	2018	0.0
2	10	2018	0.0
1	10	2018	0.0
30	9	2018	0.0
29	9	2018	0.0
28	9	2018	0.0
27	9	2018	0.0
26	9	2018	0.0
25	9	2018	0.0
24	9	2018	0.0
23	9	2018	0.0
22	9	2018	0.0
21	9	2018	2.6
20	9	2018	0.3
19	9	2018	2.8
18	9	2018	2.5
17	9	2018	1.3
16	9	2018	0.0
15	9	2018	0.0
14	9	2018	0.0
13	9	2018	0.0
12	9	2018	0.0
11	9	2018	0.0
10	9	2018	0.0
9	9	2018	0.0
8	9	2018	0.0
7	9	2018	0.0
6	9	2018	18.7
5	9	2018	0.0
4	9	2018	0.0
3	9	2018	0.0
2	9	2018	0.0
1	9	2018	0.0
31	8	2018	1.2
30	8	2018	0.0
29	8	2018	0.0
28	8	2018	0.0
27	8	2018	0.4
26	8	2018	0.0
25	8	2018	0.0
24	8	2018	0.0
23	8	2018	0.0
22	8	2018	0.0
21	8	2018	0.0
20	8	2018	0.0
19	8	2018	0.0
18	8	2018	0.0
17	8	2018	0.0
16	8	2018	0.0
15	8	2018	0.0
14	8	2018	0.0
13	8	2018	0.0
12	8	2018	0.0
11	8	2018	0.0
10	8	2018	0.0
9	8	2018	0.0
8	8	2018	0.2
7	8	2018	0.0
6	8	2018	0.0
5	8	2018	0.5
4	8	2018	0.0
3	8	2018	7.3
2	8	2018	1.0
1	8	2018	0.0
31	7	2018	0.0
30	7	2018	0.0
29	7	2018	0.0
28	7	2018	0.0
27	7	2018	0.0
26	7	2018	0.0
25	7	2018	0.0
24	7	2018	0.0
23	7	2018	0.0
22	7	2018	0.0
21	7	2018	0.0
20	7	2018	0.0
19	7	2018	0.0
18	7	2018	0.0
17	7	2018	0.0
16	7	2018	0.0
15	7	2018	0.0
14	7	2018	0.0
13	7	2018	0.0
12	7	2018	0.0
11	7	2018	0.0
10	7	2018	0.0
9	7	2018	0.0
8	7	2018	0.0
7	7	2018	0.0
6	7	2018	0.0
5	7	2018	0.0
4	7	2018	0.0
3	7	2018	0.0
2	7	2018	0.0
1	7	2018	2.2
30	6	2018	5.2
29	6	2018	0.0
28	6	2018	0.0
27	6	2018	0.0
26	6	2018	0.0
25	6	2018	0.0
24	6	2018	0.0
23	6	2018	0.0
22	6	2018	0.0
21	6	2018	0.0
20	6	2018	0.0
19	6	2018	1.2
18	6	2018	0.0
17	6	2018	0.0
16	6	2018	0.0
15	6	2018	0.0
14	6	2018	0.0
13	6	2018	0.0
12	6	2018	0.0
11	6	2018	0.0
10	6	2018	0.0
9	6	2018	0.0
8	6	2018	0.0
7	6	2018	0.0
6	6	2018	0.0
5	6	2018	0.0
4	6	2018	0.0
3	6	2018	0.0
2	6	2018	0.0
1	6	2018	0.0
31	5	2018	0.0
30	5	2018	0.0
29	5	2018	0.0
28	5	2018	0.0
27	5	2018	7.5
26	5	2018	34.5
25	5	2018	2.3
24	5	2018	0.0
23	5	2018	0.0
22	5	2018	0.0
21	5	2018	0.0
20	5	2018	3.3
19	5	2018	0.0
18	5	2018	0.0
17	5	2018	0.0
16	5	2018	2.4
15	5	2018	0.0
14	5	2018	0.0
13	5	2018	0.0
12	5	2018	0.0
11	5	2018	0.0
10	5	2018	3.9
9	5	2018	0.8
8	5	2018	0.0
7	5	2018	1.5
6	5	2018	0.0
5	5	2018	0.0
4	5	2018	0.0
3	5	2018	0.0
2	5	2018	0.0
1	5	2018	0.0
30	4	2018	0.0
29	4	2018	0.0
28	4	2018	0.0
27	4	2018	0.0
26	4	2018	0.0
25	4	2018	0.3
24	4	2018	0.0
23	4	2018	0.0
22	4	2018	0.0
21	4	2018	0.0
20	4	2018	0.0
19	4	2018	0.5
18	4	2018	1.5
17	4	2018	0.0
16	4	2018	0.0
15	4	2018	0.0
14	4	2018	0.8
13	4	2018	0.0
12	4	2018	0.0
11	4	2018	0.0
10	4	2018	0.0
9	4	2018	22.9
8	4	2018	0.0
7	4	2018	0.6
6	4	2018	0.6
5	4	2018	86.5
4	4	2018	0.0
3	4	2018	0.0
2	4	2018	0.0
1	4	2018	0.0
31	3	2018	0.0
30	3	2018	0.0
29	3	2018	0.0
28	3	2018	0.0
27	3	2018	0.0
26	3	2018	0.0
25	3	2018	0.0
24	3	2018	2.8
23	3	2018	5.9
22	3	2018	28.0
21	3	2018	0.0
20	3	2018	0.0
19	3	2018	0.0
18	3	2018	0.0
17	3	2018	0.0
16	3	2018	0.0
15	3	2018	0.0
14	3	2018	0.0
13	3	2018	0.0
12	3	2018	33.0
11	3	2018	30.0
10	3	2018	2.5
9	3	2018	27.0
8	3	2018	28.0
7	3	2018	1.0
6	3	2018	3.9
5	3	2018	0.0
4	3	2018	6.5
3	3	2018	0.0
2	3	2018	0.0
1	3	2018	0.0
28	2	2018	0.0
27	2	2018	0.0
26	2	2018	0.0
25	2	2018	14.3
24	2	2018	8.0
23	2	2018	0.5
22	2	2018	1.3
21	2	2018	0.0
20	2	2018	0.0
19	2	2018	0.0
18	2	2018	0.0
17	2	2018	0.0
16	2	2018	0.0
15	2	2018	0.0
14	2	2018	0.0
13	2	2018	0.0
12	2	2018	0.0
11	2	2018	0.0
10	2	2018	4.6
9	2	2018	0.0
8	2	2018	1.7
7	2	2018	22.0
6	2	2018	68.4
5	2	2018	65.0
4	2	2018	5.3
3	2	2018	5.0
2	2	2018	15.8
1	2	2018	57.1
31	1	2018	
30	1	2018	
29	1	2018	
28	1	2018	
27	1	2018	
26	1	2018	
25	1	2018	
24	1	2018	
23	1	2018	
22	1	2018	
21	1	2018	
20	1	2018	
19	1	2018	
18	1	2018	
17	1	2018	
16	1	2018	
15	1	2018	
14	1	2018	
13	1	2018	
12	1	2018	
11	1	2018	
10	1	2018	
9	1	2018	
8	1	2018	
7	1	2018	
6	1	2018	
5	1	2018	
4	1	2018	
3	1	2018	
2	1	2018	
1	1	2018	0.6
31	12	2017	0.0
30	12	2017	0.0
29	12	2017	0.0
28	12	2017	0.0
27	12	2017	0.0
26	12	2017	0.0
25	12	2017	0.0
24	12	2017	0.0
23	12	2017	0.5
22	12	2017	0.5
21	12	2017	0.0
20	12	2017	2.5
19	12	2017	0.0
18	12	2017	0.5
17	12	2017	3.6
16	12	2017	0.0
15	12	2017	0.9
14	12	2017	3.6
13	12	2017	1.5
12	12	2017	8.1
11	12	2017	43.4
10	12	2017	0.8
9	12	2017	26.0
8	12	2017	0.0
7	12	2017	0.0
6	12	2017	47.1
5	12	2017	3.8
4	12	2017	5.4
3	12	2017	14.5
2	12	2017	45.0
1	12	2017	28.0
30	11	2017	0.0
29	11	2017	50.0
28	11	2017	0.0
27	11	2017	0.0
26	11	2017	0.0
25	11	2017	0.0
24	11	2017	5.9
23	11	2017	6.5
22	11	2017	0.0
21	11	2017	5.6
20	11	2017	11.5
19	11	2017	0.0
18	11	2017	0.0
17	11	2017	0.0
16	11	2017	0.0
15	11	2017	0.0
14	11	2017	0.0
13	11	2017	0.0
12	11	2017	10.9
11	11	2017	2.9
10	11	2017	0.6
9	11	2017	0.0
8	11	2017	0.0
7	11	2017	0.0
6	11	2017	2.5
5	11	2017	0.8
4	11	2017	0.0
3	11	2017	0.0
2	11	2017	13.0
1	11	2017	16.8
31	10	2017	0.3
30	10	2017	3.8
29	10	2017	0.0
28	10	2017	0.0
27	10	2017	0.0
26	10	2017	0.0
25	10	2017	0.0
24	10	2017	0.0
23	10	2017	0.0
22	10	2017	0.0
21	10	2017	0.0
20	10	2017	0.0
19	10	2017	0.0
18	10	2017	0.0
17	10	2017	2.2
16	10	2017	0.0
15	10	2017	0.0
14	10	2017	0.0
13	10	2017	0.0
12	10	2017	0.0
11	10	2017	0.0
10	10	2017	0.0
9	10	2017	0.0
8	10	2017	0.0
7	10	2017	0.0
6	10	2017	0.0
5	10	2017	6.8
4	10	2017	0.7
3	10	2017	0.0
2	10	2017	0.8
1	10	2017	14.6
30	9	2017	0.0
29	9	2017	0.0
28	9	2017	0.0
27	9	2017	0.0
26	9	2017	0.0
25	9	2017	0.0
24	9	2017	0.0
23	9	2017	0.0
22	9	2017	0.0
21	9	2017	0.4
20	9	2017	0.6
19	9	2017	0.0
18	9	2017	0.7
17	9	2017	0.0
16	9	2017	0.0
15	9	2017	0.0
14	9	2017	0.0
13	9	2017	0.0
12	9	2017	0.0
11	9	2017	0.0
10	9	2017	1.4
9	9	2017	0.0
8	9	2017	0.0
7	9	2017	0.0
6	9	2017	0.0
5	9	2017	0.0
4	9	2017	0.4
3	9	2017	0.0
2	9	2017	0.0
1	9	2017	0.0
31	8	2017	0.0
30	8	2017	0.0
29	8	2017	0.0
28	8	2017	0.0
27	8	2017	0.0
26	8	2017	0.0
25	8	2017	0.0
24	8	2017	0.0
23	8	2017	0.0
22	8	2017	0.0
21	8	2017	0.0
20	8	2017	0.0
19	8	2017	0.0
18	8	2017	0.0
17	8	2017	0.0
16	8	2017	0.0
15	8	2017	0.0
14	8	2017	0.0
13	8	2017	0.0
12	8	2017	0.0
11	8	2017	0.0
10	8	2017	0.0
9	8	2017	0.0
8	8	2017	0.0
7	8	2017	0.0
6	8	2017	0.0
5	8	2017	0.0
4	8	2017	0.0
3	8	2017	0.0
2	8	2017	0.0
1	8	2017	0.0
31	7	2017	2.7
30	7	2017	1.0
29	7	2017	4.0
28	7	2017	0.0
27	7	2017	0.0
26	7	2017	0.0
25	7	2017	0.0
24	7	2017	0.0
23	7	2017	0.0
22	7	2017	0.0
21	7	2017	0.0
20	7	2017	0.0
19	7	2017	0.0
18	7	2017	0.0
17	7	2017	0.0
16	7	2017	0.8
15	7	2017	0.6
14	7	2017	0.0
13	7	2017	0.0
12	7	2017	0.0
11	7	2017	0.0
10	7	2017	0.0
9	7	2017	1.1
8	7	2017	0.0
7	7	2017	0.0
6	7	2017	0.0
5	7	2017	0.0
4	7	2017	0.0
3	7	2017	0.0
2	7	2017	0.0
1	7	2017	0.0
30	6	2017	0.0
29	6	2017	0.0
28	6	2017	9.4
27	6	2017	0.3
26	6	2017	0.0
25	6	2017	0.0
24	6	2017	0.0
23	6	2017	0.0
22	6	2017	0.0
21	6	2017	0.0
20	6	2017	0.0
19	6	2017	0.0
18	6	2017	0.0
17	6	2017	0.0
16	6	2017	0.0
15	6	2017	0.0
14	6	2017	0.0
13	6	2017	0.0
12	6	2017	0.0
11	6	2017	0.9
10	6	2017	0.0
9	6	2017	0.0
8	6	2017	0.0
7	6	2017	0.0
6	6	2017	0.0
5	6	2017	0.0
4	6	2017	1.3
3	6	2017	0.0
