dia	mes	ano	vazao
31	12	2022	27.999
30	12	2022	31.445
29	12	2022	37.548
28	12	2022	46.572
27	12	2022	53.581
26	12	2022	58.839
25	12	2022	65.774
24	12	2022	84.618
23	12	2022	99.943
22	12	2022	109.655
21	12	2022	115.326
20	12	2022	160.75
19	12	2022	105.958
18	12	2022	47.771
17	12	2022	51.048
16	12	2022	47.771
15	12	2022	41.933
14	12	2022	44.608
13	12	2022	61.105
12	12	2022	67.21
11	12	2022	35.451
10	12	2022	29.223
9	12	2022	26.802
8	12	2022	27.999
7	12	2022	29.85
6	12	2022	43.069
5	12	2022	46.97
4	12	2022	53.154
3	12	2022	57.944
2	12	2022	40.813
1	12	2022	41.558
30	11	2022	25.917
29	11	2022	20.583
28	11	2022	22.216
27	11	2022	27.099
26	11	2022	32.095
25	11	2022	35.796
24	11	2022	28.913
23	11	2022	20.851
22	11	2022	17.46
21	11	2022	16.463
20	11	2022	21.393
19	11	2022	25.917
18	11	2022	21.666
17	11	2022	31.122
16	11	2022	24.755
15	11	2022	16.463
14	11	2022	14.773
13	11	2022	12.481
12	11	2022	14.773
11	11	2022	7.979
10	11	2022	7.793
9	11	2022	10.547
8	11	2022	13.608
7	11	2022	19.257
6	11	2022	24.182
5	11	2022	29.85
4	11	2022	33.083
3	11	2022	32.095
2	11	2022	21.941
1	11	2022	8.547
31	10	2022	6.712
30	10	2022	5.859
29	10	2022	4.289
28	10	2022	4.74
27	10	2022	4.74
26	10	2022	4.895
25	10	2022	5.051
24	10	2022	5.53
23	10	2022	4.895
22	10	2022	4.588
21	10	2022	4.74
20	10	2022	5.051
19	10	2022	5.369
18	10	2022	5.859
17	10	2022	6.026
16	10	2022	6.195
15	10	2022	6.365
14	10	2022	6.712
13	10	2022	7.245
12	10	2022	7.793
11	10	2022	8.934
10	10	2022	13.153
9	10	2022	8.934
8	10	2022	6.365
7	10	2022	6.195
6	10	2022	6.365
5	10	2022	6.538
4	10	2022	6.712
3	10	2022	6.888
2	10	2022	6.365
1	10	2022	6.195
30	9	2022	6.195
29	9	2022	6.195
28	9	2022	6.195
27	9	2022	6.365
26	9	2022	6.538
25	9	2022	6.712
24	9	2022	7.065
23	9	2022	7.245
22	9	2022	6.888
21	9	2022	6.712
20	9	2022	7.065
19	9	2022	8.167
18	9	2022	8.934
17	9	2022	7.245
16	9	2022	4.74
15	9	2022	4.895
14	9	2022	4.74
13	9	2022	5.694
28	2	2022	55.959
27	2	2022	74.886
26	2	2022	81.394
25	2	2022	80.069
24	2	2022	94.974
23	2	2022	96.132
22	2	2022	97.296
21	2	2022	94.974
20	2	2022	93.253
19	2	2022	75.396
18	2	2022	51.466
17	2	2022	44.414
16	2	2022	45.584
15	2	2022	45.584
14	2	2022	45.978
13	2	2022	53.367
12	2	2022	53.795
11	2	2022	48.58
10	2	2022	37.726
9	2	2022	19.784
8	2	2022	19.52
7	2	2022	19.652
6	2	2022	19.389
5	2	2022	19.127
4	2	2022	19.127
3	2	2022	19.257
2	2	2022	19.52
1	2	2022	19.916
31	1	2022	19.652
30	1	2022	19.389
29	1	2022	19.127
28	1	2022	19.916
27	1	2022	20.986
26	1	2022	25.479
25	1	2022	26.506
24	1	2022	29.068
23	1	2022	32.259
22	1	2022	34.596
21	1	2022	36.492
20	1	2022	38.083
19	1	2022	41.745
18	1	2022	43.835
17	1	2022	55.522
16	1	2022	62.256
15	1	2022	72.112
14	1	2022	74.124
13	1	2022	79.018
12	1	2022	81.66
11	1	2022	80.069
10	1	2022	69.149
9	1	2022	55.959
8	1	2022	46.572
7	1	2022	44.028
6	1	2022	43.26
5	1	2022	41.745
4	1	2022	41.371
3	1	2022	38.982
2	1	2022	38.441
1	1	2022	36.667
31	12	2021	36.492
30	12	2021	33.751
29	12	2021	29.379
28	12	2021	28.301
27	12	2021	19.916
26	12	2021	20.448
25	12	2021	20.717
24	12	2021	21.666
23	12	2021	22.078
22	12	2021	22.355
21	12	2021	22.632
20	12	2021	22.771
19	12	2021	23.051
18	12	2021	23.756
17	12	2021	24.325
16	12	2021	24.899
15	12	2021	25.479
14	12	2021	26.064
13	12	2021	26.358
12	12	2021	26.95
11	12	2021	27.248
10	12	2021	27.398
9	12	2021	27.848
8	12	2021	28.453
7	12	2021	28.913
6	12	2021	29.692
5	12	2021	30.962
4	12	2021	31.932
3	12	2021	34.766
2	12	2021	35.623
1	12	2021	36.317
30	11	2021	38.083
29	11	2021	38.083
28	11	2021	37.548
27	11	2021	36.667
26	11	2021	40.628
25	11	2021	41.371
24	11	2021	43.26
23	11	2021	44.608
22	11	2021	42.499
21	11	2021	42.121
20	11	2021	42.499
19	11	2021	40.628
18	11	2021	40.628
17	11	2021	42.31
16	11	2021	40.999
15	11	2021	40.813
14	11	2021	36.667
13	11	2021	35.969
12	11	2021	35.623
11	11	2021	36.492
10	11	2021	34.256
9	11	2021	30.323
8	11	2021	26.95
7	11	2021	26.358
6	11	2021	20.717
5	11	2021	15.129
4	11	2021	13.608
3	11	2021	11.392
2	11	2021	9.032
1	11	2021	9.428
31	10	2021	10.34
30	10	2021	8.74
29	10	2021	9.328
28	10	2021	10.135
27	10	2021	11.823
26	10	2021	12.26
25	10	2021	12.481
24	10	2021	12.041
