dataHora	chuva	nivel	vazao
2023-12-31 00:00:00	0.0	85.0	59.26
2023-12-30 23:00:00	0.0	85.0	59.26
2023-12-30 22:00:00	0.0	85.0	59.26
2023-12-30 21:00:00	0.0	84.0	58.17
2023-12-30 20:00:00	0.0	84.0	58.17
2023-12-30 19:00:00	0.0	83.0	57.08
2023-12-30 18:00:00	0.0	83.0	57.08
2023-12-30 17:00:00	1.6	83.0	57.08
2023-12-30 16:00:00	0.0	85.0	59.26
2023-12-30 15:00:00	0.0	83.0	57.08
2023-12-30 14:00:00	1.4	84.0	58.17
2023-12-30 13:00:00	0.0	84.0	58.17
2023-12-30 12:00:00	0.0	84.0	58.17
2023-12-30 11:00:00	0.0	84.0	58.17
2023-12-30 10:00:00	0.0	82.0	56.01
2023-12-30 09:00:00	0.0	84.0	58.17
2023-12-30 08:00:00	0.0	83.0	57.08
2023-12-30 07:00:00	0.0	83.0	57.08
2023-12-30 06:00:00	0.0	84.0	58.17
2023-12-30 05:00:00	0.0	84.0	58.17
2023-12-30 04:00:00	0.0	84.0	58.17
2023-12-30 03:00:00	0.0	84.0	58.17
2023-12-30 02:00:00	0.0	85.0	59.26
2023-12-30 01:00:00	0.0	84.0	58.17
2023-12-30 00:00:00	0.0	83.0	57.08
2023-12-29 23:00:00	0.0	82.0	56.01
2023-12-29 22:00:00	0.0	83.0	57.08
2023-12-29 21:00:00	0.0	84.0	58.17
2023-12-29 20:00:00	0.0	83.0	57.08
2023-12-29 19:00:00	0.0	83.0	57.08
2023-12-29 18:00:00	0.0	84.0	58.17
2023-12-29 17:00:00	0.0	86.0	60.37
2023-12-29 16:00:00	0.0	87.0	61.48
2023-12-29 15:00:00	0.0	87.0	61.48
2023-12-29 14:00:00	0.0	89.0	63.72
2023-12-29 13:00:00	0.0	89.0	63.72
2023-12-29 12:00:00	0.0	89.0	63.72
2023-12-29 11:00:00	0.0	89.0	63.72
2023-12-29 10:00:00	0.0	90.0	64.86
2023-12-29 09:00:00	0.0	91.0	66.0
2023-12-29 08:00:00	0.0	91.0	66.0
2023-12-29 07:00:00	0.0	91.0	66.0
2023-12-29 06:00:00	0.0	91.0	66.0
2023-12-29 05:00:00	0.0	91.0	66.0
2023-12-29 04:00:00	0.0	92.0	67.15
2023-12-29 03:00:00	0.0	93.0	68.31
2023-12-29 02:00:00	0.0	93.0	68.31
2023-12-29 01:00:00	0.0	92.0	67.15
2023-12-29 00:00:00	0.0	92.0	67.15
