data	cota
2022-06-30	162.0
2022-06-29	162.0
2022-06-28	164.0
2022-06-27	164.0
2022-06-26	163.0
2022-06-25	164.0
2022-06-24	165.0
2022-06-23	166.0
2022-06-22	166.0
2022-06-21	167.0
2022-06-20	166.0
2022-06-19	166.0
2022-06-18	167.0
2022-06-17	167.0
2022-06-16	168.0
2022-06-15	169.0
2022-06-14	171.0
2022-06-13	172.0
2022-06-12	172.0
2022-06-11	172.0
2022-06-10	168.0
2022-06-09	167.0
2022-06-08	168.0
2022-06-07	169.0
2022-06-06	170.0
2022-06-05	171.0
2022-06-04	171.0
2022-06-03	172.0
2022-06-02	172.0
2022-06-01	172.0
2022-05-31	172.0
2022-05-30	174.0
2022-05-29	174.0
2022-05-28	174.0
2022-05-27	174.0
2022-05-26	174.0
2022-05-25	173.0
2022-05-24	173.0
2022-05-23	173.0
2022-05-22	173.0
2022-05-21	175.0
2022-05-20	176.0
2022-05-19	180.0
2022-05-18	182.0
2022-05-17	182.0
2022-05-16	182.0
2022-05-15	179.0
2022-05-14	178.0
2022-05-13	178.0
2022-05-12	180.0
2022-05-11	183.0
2022-05-10	184.0
2022-05-09	185.0
2022-05-08	188.0
2022-05-07	187.0
2022-05-06	184.0
2022-05-05	183.0
2022-05-04	181.0
2022-05-03	183.0
2022-05-02	183.0
2022-05-01	185.0
2022-04-30	186.0
2022-04-29	187.0
2022-04-28	188.0
2022-04-27	188.0
2022-04-26	186.0
2022-04-25	189.0
2022-04-24	191.0
2022-04-23	192.0
2022-04-22	195.0
2022-04-21	199.0
2022-04-20	200.0
2022-04-19	202.0
2022-04-18	202.0
2022-04-17	209.0
2022-04-16	208.0
2022-04-15	208.0
2022-04-14	214.0
2022-04-13	218.0
2022-04-12	217.0
2022-04-11	222.0
2022-04-10	231.0
2022-04-09	219.0
2022-04-08	225.0
2022-04-07	233.0
2022-04-06	240.0
2022-04-05	262.0
2022-04-04	281.0
2022-04-03	286.0
2022-04-02	283.0
2022-04-01	229.0
2022-03-31	229.0
2022-03-30	228.0
2022-03-29	205.0
2022-03-28	199.0
2022-03-27	200.0
2022-03-26	201.0
2022-03-25	204.0
2022-03-24	205.0
2022-03-23	206.0
2022-03-22	208.0
2022-03-21	210.0
2022-03-20	215.0
2022-03-19	218.0
2022-03-18	222.0
2022-03-17	234.0
2022-03-16	251.0
2022-03-15	250.0
2022-03-14	242.0
2022-03-13	225.0
2022-03-12	226.0
2022-03-11	229.0
2022-03-10	231.0
2022-03-09	236.0
2022-03-08	239.0
2022-03-07	244.0
2022-03-06	253.0
2022-03-05	259.0
2022-03-04	259.0
2022-03-03	266.0
2022-03-02	275.0
2022-03-01	288.0
2022-02-28	306.0
2022-02-27	346.0
2022-02-26	334.0
2022-02-25	347.0
2022-02-24	378.0
2022-02-23	414.0
2022-02-22	374.0
2022-02-21	381.0
