data	cota
2023-01-31	479.0
2023-01-30	479.0
2023-01-29	479.0
2023-01-28	481.0
2023-01-27	481.0
2023-01-26	481.0
2023-01-25	481.0
2023-01-24	489.0
2023-01-23	489.0
2023-01-22	489.0
2023-01-21	492.0
2023-01-20	492.0
2023-01-19	492.0
2023-01-18	492.0
2023-01-17	492.0
2023-01-16	492.0
2023-01-15	492.0
2023-01-14	512.0
2023-01-13	512.0
2023-01-12	512.0
2023-01-11	512.0
2023-01-10	444.0
2023-01-09	310.0
2023-01-08	310.0
2023-01-07	310.0
2023-01-06	310.0
2023-01-05	310.0
2023-01-04	344.0
2023-01-03	344.0
2023-01-02	344.0
2023-01-01	344.0
2022-12-31	344.0
2022-12-30	344.0
2022-12-29	344.0
2022-12-28	344.0
2022-12-27	312.0
2022-12-26	312.0
2022-12-25	310.0
2022-12-24	310.0
2022-12-23	310.0
2022-12-22	308.0
2022-12-21	308.0
2022-12-20	308.0
2022-12-19	308.0
2022-12-18	308.0
2022-12-17	308.0
2022-12-16	308.0
2022-12-15	308.0
2022-12-14	312.0
2022-12-13	448.0
2022-12-12	380.0
2022-12-11	380.0
2022-12-10	310.0
2022-12-09	310.0
2022-12-08	310.0
2022-12-07	298.0
2022-12-06	298.0
2022-12-05	298.0
2022-12-04	298.0
2022-12-03	298.0
2022-12-02	298.0
2022-12-01	298.0
2022-11-30	448.0
2022-11-29	448.0
2022-11-28	448.0
2022-11-27	448.0
2022-11-26	448.0
2022-11-25	448.0
2022-11-24	448.0
2022-11-23	298.0
2022-11-22	298.0
2022-11-21	298.0
2022-11-20	298.0
2022-11-19	298.0
2022-11-18	298.0
2022-11-17	298.0
2022-11-16	298.0
2022-11-15	298.0
2022-11-14	298.0
2022-11-13	298.0
2022-11-12	298.0
2022-11-11	298.0
2022-11-10	298.0
2022-11-09	298.0
2022-11-08	298.0
2022-11-07	298.0
2022-11-06	438.0
2022-11-05	438.0
2022-11-04	438.0
2022-11-03	438.0
2022-11-02	438.0
2022-11-01	438.0
2022-10-31	398.0
2022-10-30	398.0
2022-10-29	398.0
2022-10-28	398.0
2022-10-27	398.0
2022-10-26	398.0
2022-10-25	390.0
2022-10-24	398.0
2022-10-23	398.0
2022-10-22	446.0
2022-10-21	446.0
2022-10-20	446.0
2022-10-19	446.0
2022-10-18	446.0
2022-10-17	446.0
2022-10-16	446.0
2022-10-15	306.0
2022-10-14	306.0
2022-10-13	306.0
2022-10-12	306.0
2022-10-11	441.0
2022-10-10	441.0
2022-10-09	398.0
2022-10-08	398.0
2022-10-07	398.0
2022-10-06	398.0
2022-10-05	398.0
2022-10-04	398.0
2022-10-03	398.0
2022-10-02	398.0
2022-10-01	398.0
2022-09-30	438.0
2022-09-29	438.0
2022-09-28	438.0
2022-09-27	438.0
2022-09-26	438.0
2022-09-25	438.0
2022-09-24	438.0
2022-09-23	438.0
2022-09-22	438.0
2022-09-21	438.0
2022-09-20	438.0
2022-09-19	438.0
2022-09-18	438.0
2022-09-17	438.0
2022-09-16	438.0
2022-09-15	308.0
2022-09-14	308.0
2022-09-13	308.0
2022-09-12	308.0
2022-09-11	308.0
2022-09-10	316.0
2022-09-09	316.0
2022-09-08	316.0
2022-09-07	438.0
2022-09-06	438.0
2022-09-05	438.0
2022-09-04	438.0
2022-09-03	438.0
2022-09-02	438.0
2022-09-01	438.0
2022-08-31	369.0
2022-08-30	369.0
2022-08-29	369.0
2022-08-28	369.0
2022-08-27	369.0
2022-08-26	368.0
2022-08-25	368.0
2022-08-24	370.0
2022-08-23	370.0
2022-08-22	370.0
2022-08-21	373.0
2022-08-20	373.0
2022-08-19	373.0
2022-08-18	373.0
2022-08-17	373.0
2022-08-16	417.0
2022-08-15	442.0
2022-08-14	442.0
2022-08-13	442.0
2022-08-12	442.0
2022-08-11	442.0
2022-08-10	442.0
2022-08-09	442.0
2022-08-08	442.0
2022-08-07	442.0
2022-08-06	442.0
2022-08-05	442.0
2022-08-04	442.0
2022-08-03	442.0
2022-08-02	442.0
2022-08-01	442.0
2022-07-31	439.0
2022-07-30	439.0
2022-07-29	439.0
2022-07-28	439.0
2022-07-27	439.0
2022-07-26	439.0
2022-07-25	439.0
2022-07-24	439.0
2022-07-23	439.0
2022-07-22	439.0
2022-07-21	430.0
2022-07-20	430.0
2022-07-19	430.0
2022-07-18	430.0
2022-07-17	430.0
2022-07-16	430.0
2022-07-15	430.0
2022-07-14	430.0
2022-07-13	295.0
2022-07-12	295.0
2022-07-11	295.0
2022-07-10	295.0
2022-07-09	295.0
2022-07-08	295.0
2022-07-07	295.0
2022-07-06	295.0
2022-07-05	295.0
2022-07-04	295.0
2022-07-03	295.0
2022-07-02	295.0
2022-07-01	295.0
2022-06-30	295.0
2022-06-29	295.0
2022-06-28	295.0
2022-06-27	295.0
2022-06-26	295.0
2022-06-25	295.0
2022-06-24	295.0
2022-06-23	295.0
2022-06-22	295.0
2022-06-21	295.0
2022-06-20	295.0
2022-06-19	295.0
2022-06-18	295.0
2022-06-17	295.0
2022-06-16	295.0
2022-06-15	295.0
2022-06-14	295.0
2022-06-13	295.0
2022-06-12	295.0
2022-06-11	295.0
2022-06-10	295.0
2022-06-09	295.0
2022-06-08	295.0
2022-06-07	295.0
2022-06-06	295.0
2022-06-05	295.0
2022-06-04	295.0
2022-06-03	295.0
2022-06-02	295.0
2022-06-01	295.0
2022-05-31	295.0
2022-05-30	295.0
2022-05-29	295.0
2022-05-28	295.0
2022-05-27	295.0
2022-05-26	295.0
2022-05-25	295.0
2022-05-24	295.0
2022-05-23	295.0
2022-05-22	295.0
2022-05-21	295.0
2022-05-20	295.0
2022-05-19	295.0
2022-05-18	295.0
2022-05-17	295.0
2022-05-16	295.0
2022-05-15	295.0
2022-05-14	295.0
2022-05-13	295.0
2022-05-12	295.0
2022-05-11	295.0
2022-05-10	295.0
2022-05-09	295.0
2022-05-08	295.0
2022-05-07	295.0
2022-05-06	295.0
2022-05-05	295.0
2022-05-04	295.0
2022-05-03	295.0
2022-05-02	295.0
2022-05-01	295.0
2022-04-30	295.0
2022-04-29	295.0
2022-04-28	295.0
2022-04-27	295.0
2022-04-26	295.0
2022-04-25	295.0
2022-04-24	295.0
2022-04-23	295.0
2022-04-22	295.0
2022-04-21	295.0
2022-04-20	295.0
2022-04-19	295.0
2022-04-18	295.0
2022-04-17	295.0
2022-04-16	295.0
2022-04-15	295.0
2022-04-14	295.0
2022-04-13	295.0
2022-04-12	295.0
2022-04-11	295.0
2022-04-10	295.0
2022-04-09	295.0
2022-04-08	295.0
2022-04-07	295.0
2022-04-06	295.0
2022-04-05	295.0
2022-04-04	295.0
2022-04-03	295.0
2022-04-02	295.0
2022-04-01	295.0
2022-03-31	294.0
2022-03-30	294.0
2022-03-29	294.0
2022-03-28	294.0
2022-03-27	294.0
2022-03-26	294.0
2022-03-25	291.0
2022-03-24	291.0
2022-03-23	291.0
2022-03-22	291.0
2022-03-21	291.0
2022-03-20	291.0
2022-03-19	291.0
2022-03-18	291.0
2022-03-17	291.0
2022-03-16	291.0
2022-03-15	291.0
2022-03-14	291.0
2022-03-13	291.0
2022-03-12	291.0
2022-03-11	291.0
2022-03-10	291.0
2022-03-09	291.0
2022-03-08	291.0
2022-03-07	291.0
2022-03-06	291.0
2022-03-05	438.0
2022-03-04	438.0
2022-03-03	438.0
2022-03-02	438.0
2022-03-01	438.0
2022-02-28	438.0
2022-02-27	438.0
2022-02-26	438.0
2022-02-25	596.0
2022-02-24	597.0
2022-02-23	600.0
2022-02-22	600.0
2022-02-21	600.0
2022-02-20	600.0
2022-02-19	298.0
2022-02-18	298.0
2022-02-17	298.0
2022-02-16	298.0
2022-02-15	451.0
2022-02-14	298.0
2022-02-13	298.0
2022-02-12	298.0
2022-02-11	298.0
2022-02-10	298.0
2022-02-09	298.0
2022-02-08	298.0
2022-02-07	298.0
2022-02-06	298.0
2022-02-05	298.0
2022-02-04	298.0
2022-02-03	298.0
2022-02-02	298.0
2022-02-01	298.0
2022-01-31	298.0
2022-01-30	298.0
2022-01-29	298.0
2022-01-28	298.0
2022-01-27	298.0
2022-01-26	300.0
2022-01-25	450.0
2022-01-24	300.0
2022-01-23	300.0
2022-01-22	300.0
2022-01-21	300.0
2022-01-20	300.0
2022-01-19	300.0
2022-01-18	300.0
2022-01-17	300.0
2022-01-16	300.0
2022-01-15	300.0
2022-01-14	300.0
2022-01-13	300.0
2022-01-12	300.0
2022-01-11	300.0
2022-01-10	300.0
2022-01-09	300.0
2022-01-08	300.0
2022-01-07	300.0
2022-01-06	300.0
2022-01-05	300.0
2022-01-04	300.0
2022-01-03	300.0
2022-01-02	300.0
2022-01-01	300.0
2021-12-31	300.0
2021-12-30	300.0
2021-12-29	444.0
2021-12-28	444.0
2021-12-27	444.0
2021-12-26	444.0
2021-12-25	444.0
2021-12-24	444.0
2021-12-23	448.0
2021-12-22	460.0
2021-12-21	460.0
2021-12-20	520.0
2021-12-19	304.0
2021-12-18	304.0
2021-12-17	304.0
2021-12-16	304.0
2021-12-15	304.0
2021-12-14	304.0
2021-12-13	304.0
2021-12-12	304.0
2021-12-11	376.0
2021-12-10	306.0
2021-12-09	314.0
2021-12-08	314.0
2021-12-07	314.0
2021-12-06	397.0
2021-12-05	397.0
2021-12-04	397.0
2021-12-03	397.0
2021-12-02	397.0
2021-12-01	397.0
2021-11-30	354.0
2021-11-29	354.0
2021-11-28	397.0
2021-11-27	397.0
2021-11-26	390.0
2021-11-25	354.0
2021-11-24	448.0
2021-11-23	448.0
2021-11-22	354.0
2021-11-21	354.0
2021-11-20	354.0
2021-11-19	354.0
2021-11-18	354.0
2021-11-17	454.0
2021-11-16	354.0
2021-11-15	354.0
2021-11-14	334.0
2021-11-13	354.0
2021-11-12	354.0
2021-11-11	354.0
2021-11-10	354.0
2021-11-09	354.0
2021-11-08	354.0
2021-11-07	354.0
2021-11-06	354.0
2021-11-05	354.0
